Class ID,Parents,Preferred Label
http://purl.obolibrary.org/obo/NCBITaxon_9669,http://purl.obolibrary.org/obo/NCBITaxon_379584,"Mustela putorius furo"
http://purl.obolibrary.org/obo/VO_0004537,http://purl.obolibrary.org/obo/VO_0000620,"P. multocida DNA vaccine pcDNA-OMPH/OMPA"
http://purl.obolibrary.org/obo/VO_0000090,http://purl.obolibrary.org/obo/VO_0000424,"Prevnar (USA)"
http://purl.obolibrary.org/obo/VO_0010730,http://purl.obolibrary.org/obo/VO_0000744,"Pediacel"
http://purl.obolibrary.org/obo/VO_0000160,http://purl.obolibrary.org/obo/VO_0000578,"Influenza A (H1N1) 2009 Monovalent Vaccine (Sanofi Pasteur)"
http://purl.obolibrary.org/obo/NCBITaxon_1716,http://purl.obolibrary.org/obo/NCBITaxon_85007,"Corynebacterium"
http://purl.obolibrary.org/obo/VO_0002558,http://purl.obolibrary.org/obo/VO_0001409,"dnt from Bordetella pertussis"
http://purl.obolibrary.org/obo/VO_0001315,http://purl.obolibrary.org/obo/VO_0001355,"SPT (Antigen Formulation)"
http://purl.obolibrary.org/obo/VO_0002264,http://purl.obolibrary.org/obo/VO_0002420,"Encephalomyelitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.01)"
http://purl.obolibrary.org/obo/VO_0000808,http://purl.obolibrary.org/obo/VO_0000002,"rapid vaccination"
http://purl.obolibrary.org/obo/VO_0001257,http://purl.obolibrary.org/obo/IAO_0000005,"prevention of disorder objective"
http://purl.obolibrary.org/obo/NCBITaxon_197,http://purl.obolibrary.org/obo/NCBITaxon_194,"Campylobacter jejuni"
http://purl.obolibrary.org/obo/VO_0002911,http://purl.obolibrary.org/obo/VO_0002507,"Salmonella Typhimurium surA mutant vaccine"
http://purl.obolibrary.org/obo/VO_0000213,http://purl.obolibrary.org/obo/VO_0000207,"hypersensitivity to chicken product"
http://purl.obolibrary.org/obo/NCBITaxon_11652,http://purl.obolibrary.org/obo/NCBITaxon_11646,"Primate lentivirus group"
http://purl.obolibrary.org/obo/VO_0001659,http://purl.obolibrary.org/obo/VO_0000961,"Bursal Disease Variant, Live Virus Vaccine (USDA: 12L1.00)"
http://purl.obolibrary.org/obo/VO_0011100,http://purl.obolibrary.org/obo/VO_0010834,"ICP27 from Herpes simplex virus type 2"
http://purl.obolibrary.org/obo/VO_0011189,http://purl.obolibrary.org/obo/VO_0010828,"NcMAG1"
http://purl.obolibrary.org/obo/VO_0000873,http://purl.obolibrary.org/obo/VO_0000013,"PGA/ME"
http://purl.obolibrary.org/obo/VO_0000760,http://purl.obolibrary.org/obo/VO_0002813,"Alzheimer vaccine"
http://purl.obolibrary.org/obo/VO_0010945,http://purl.obolibrary.org/obo/VO_0010766,"FimH from E. coli UTI89"
http://purl.obolibrary.org/obo/VO_0011187,http://purl.obolibrary.org/obo/VO_0010825,"Spag-1"
http://purl.obolibrary.org/obo/VO_0011074,http://purl.obolibrary.org/obo/VO_0010760,"WbtI"
http://purl.obolibrary.org/obo/VO_0010731,http://purl.obolibrary.org/obo/VO_0000424,"Pneumo 23"
http://purl.obolibrary.org/obo/NCBITaxon_1301,http://purl.obolibrary.org/obo/NCBITaxon_91061,"Streptococcus"
http://purl.obolibrary.org/obo/VO_0004538,http://purl.obolibrary.org/obo/VO_0003061,"BVDV DNA vaccine encoding E2"
http://purl.obolibrary.org/obo/NCBITaxon_1717,http://purl.obolibrary.org/obo/NCBITaxon_1716,"Corynebacterium diphtheriae"
http://purl.obolibrary.org/obo/VO_0000161,http://purl.obolibrary.org/obo/OGG_2000000002,"Escherichia coli gene"
http://purl.obolibrary.org/obo/NCBITaxon_7742,http://purl.obolibrary.org/obo/NCBITaxon_33213,"Vertebrata <Metazoa>"
http://purl.obolibrary.org/obo/VO_0000809,http://purl.obolibrary.org/obo/IAO_0000109,"vaccination coverage"
http://purl.obolibrary.org/obo/UBERON_0010000,http://purl.obolibrary.org/obo/UBERON_0000061,"multicellular anatomical structure"
http://purl.obolibrary.org/obo/VO_0002557,http://purl.obolibrary.org/obo/VO_0001409,"aroA from Bordetella pertussis"
http://purl.obolibrary.org/obo/VO_0001316,http://purl.obolibrary.org/obo/VO_0001357,"stearyl tyrosine"
http://purl.obolibrary.org/obo/VO_0002263,http://purl.obolibrary.org/obo/VO_0002420,"Encephalomyelitis Eastern & Western, Killed Virus Vaccine-Tetanus Toxoid (USDA: 4865.00)"
http://purl.obolibrary.org/obo/NCBITaxon_67780,http://purl.obolibrary.org/obo/NCBITaxon_635,"Edwardsiella ictaluri"
http://purl.obolibrary.org/obo/NCBITaxon_196,http://purl.obolibrary.org/obo/NCBITaxon_194,"Campylobacter fetus"
http://purl.obolibrary.org/obo/VO_0001256,http://purl.obolibrary.org/obo/VO_0000000,"polysaccharide of pathogen organism as vaccine component"
http://purl.obolibrary.org/obo/VO_0001658,http://purl.obolibrary.org/obo/VO_0000960,"Bursal Disease Variant, Killed Virus Vaccine (USDA: 12A5.00)"
http://purl.obolibrary.org/obo/NCBITaxon_5811,http://purl.obolibrary.org/obo/NCBITaxon_5809,"Toxoplasma gondii"
http://purl.obolibrary.org/obo/VO_0000212,http://purl.obolibrary.org/obo/VO_0000435,"pCI DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0002912,http://purl.obolibrary.org/obo/VO_0002507,"Salmonella Typhimurium tolA mutant vaccine"
http://purl.obolibrary.org/obo/VO_0000872,http://purl.obolibrary.org/obo/VO_0000925,"Babesia bovis vaccine by local veterinary institutes"
http://purl.obolibrary.org/obo/VO_0011188,http://purl.obolibrary.org/obo/VO_0010825,"TA17050 merozoite-piroplasm surface antigen Tams1"
http://purl.obolibrary.org/obo/VO_0011101,http://purl.obolibrary.org/obo/VO_0010834,"ICP27 from Herpes simplex virus type 1"
http://purl.obolibrary.org/obo/VO_0011211,http://purl.obolibrary.org/obo/VO_0010816,"binding protein Eag"
http://purl.obolibrary.org/obo/VO_0000871,http://purl.obolibrary.org/obo/VO_0000650,"Purevax Feline Rabies"
http://purl.obolibrary.org/obo/VO_0000573,http://purl.obolibrary.org/obo/VO_0000165,"Chlamydia vaccine"
http://purl.obolibrary.org/obo/VO_0000368,http://purl.obolibrary.org/obo/VO_0000506,"live vaccine organism"
http://purl.obolibrary.org/obo/VO_0001679,http://purl.obolibrary.org/obo/VO_0001463,"Fowl Pox Live Virus Vaccine (USDA: 1621.11)"
http://purl.obolibrary.org/obo/VO_0000766,http://purl.obolibrary.org/obo/VO_0000165,"Pseudomonas vaccine"
http://purl.obolibrary.org/obo/VO_0001504,http://purl.obolibrary.org/obo/VO_0000609,"Feline infectious peritonitis virus vaccine"
http://purl.obolibrary.org/obo/VO_0001657,http://purl.obolibrary.org/obo/VO_0000961,"Bursal Disease Standard & Variant, Live Virus Vaccine (USDA: 12B1.01)"
http://purl.obolibrary.org/obo/VO_0001478,http://purl.obolibrary.org/obo/VO_0001461,"turkey vaccine"
http://purl.obolibrary.org/obo/VO_0000167,http://purl.obolibrary.org/obo/VO_0000435,"pcDNA3.1V5HisTOPO/TA DNA vaccine plasmid"
http://purl.obolibrary.org/obo/VO_0002491,http://purl.obolibrary.org/obo/VO_0002386,"Canine Adenovirus Type 2-Parainfluenza-Bordetella Bronchiseptica Modified Live Virus & Avirulent Live Culture Vaccine (USDA: 12X1.21)"
http://purl.obolibrary.org/obo/VO_0001739,http://purl.obolibrary.org/obo/VO_0001512,"Riemerella Anatipestifer Avirulent Live Culture Vaccine (USDA: 1811.00)"
http://purl.obolibrary.org/obo/NCBITaxon_632,http://purl.obolibrary.org/obo/NCBITaxon_1649845,"Yersinia pestis"
http://purl.obolibrary.org/obo/VO_0010942,http://purl.obolibrary.org/obo/VO_0010765,"FlaA from C. jejuni NCTC 11168"
http://purl.obolibrary.org/obo/VO_0002403,http://purl.obolibrary.org/obo/VO_0002404,"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Vaccine-Leptospira Canicola-Icterohaemorrhagiae Bacterin"
http://purl.obolibrary.org/obo/NCBITaxon_11232,http://purl.obolibrary.org/obo/NCBITaxon_11229,"Canine distemper virus"
http://purl.obolibrary.org/obo/VO_0001250,http://purl.obolibrary.org/obo/VO_0000118,"MPL vaccine adjuvant"
http://purl.obolibrary.org/obo/VO_0010889,http://purl.obolibrary.org/obo/VO_0010795,"TC0768 hypothetical protein"
http://purl.obolibrary.org/obo/VO_0000572,http://purl.obolibrary.org/obo/OBI_0000272,"vaccination protocol"
http://purl.obolibrary.org/obo/VO_0011186,http://purl.obolibrary.org/obo/VO_0010778,"ExbB"
http://purl.obolibrary.org/obo/VO_0000574,http://purl.obolibrary.org/obo/BFO_0000029,"route of administration"
http://purl.obolibrary.org/obo/VO_0011212,http://purl.obolibrary.org/obo/VO_0010771,"MSP1 from P. yoelii str. 17XNL"
http://purl.obolibrary.org/obo/VO_0000870,http://purl.obolibrary.org/obo/VO_0001033,"Babesia bigemina vaccine by local veterinary institutes"
http://purl.obolibrary.org/obo/VO_0001678,http://purl.obolibrary.org/obo/VO_0001463,"Fowl Pox Live Virus Vaccine (USDA: 1621.10)"
http://purl.obolibrary.org/obo/VO_0002641,http://purl.obolibrary.org/obo/VO_0001421,"gyrA from Salmonella spp."
http://purl.obolibrary.org/obo/VO_0000367,http://purl.obolibrary.org/obo/VO_0000001,"live attenuated vaccine"
http://purl.obolibrary.org/obo/VO_0000765,http://www.w3.org/2002/07/owl#Thing,"Bordetella pertussis vaccine"
http://purl.obolibrary.org/obo/VO_0001479,http://purl.obolibrary.org/obo/IAO_0000005,"vaccine target specification"
http://purl.obolibrary.org/obo/VO_0001503,http://purl.obolibrary.org/obo/VO_0000609,"bovine coronavirus vaccine"
http://purl.obolibrary.org/obo/VO_0001656,http://purl.obolibrary.org/obo/VO_0000961,"Bursal Disease Standard & Variant, Live Virus Vaccine (USDA: 12B1.00)"
http://purl.obolibrary.org/obo/VO_0002492,http://purl.obolibrary.org/obo/VO_0002404,"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Modified Live & Killed Virus Vaccine-Leptospira Icterohaemorrhagiae Bacterial Extract (USDA: 46L9.20)"
http://purl.obolibrary.org/obo/VO_0000168,http://purl.obolibrary.org/obo/OGG_2000000002,"Salmonella gene"
http://purl.obolibrary.org/obo/VO_0002402,http://purl.obolibrary.org/obo/VO_0002403,"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterin"
http://purl.obolibrary.org/obo/CHEBI_17833,http://purl.obolibrary.org/obo/CHEBI_23367,"gentamycin"
http://purl.obolibrary.org/obo/VO_0002640,http://purl.obolibrary.org/obo/VO_0001422,"guaB from Salmonella spp."
http://purl.obolibrary.org/obo/OBI_0302729,http://purl.obolibrary.org/obo/BFO_0000040,"chemical solution"
http://purl.obolibrary.org/obo/NCBITaxon_11598,http://purl.obolibrary.org/obo/NCBITaxon_11571,"Hantavirus"
http://purl.obolibrary.org/obo/VO_0010943,http://purl.obolibrary.org/obo/VO_0010766,"EltB"
http://purl.obolibrary.org/obo/VO_0002119,http://purl.obolibrary.org/obo/VO_0002418,"Canine Parainfluenza-Bordetella Bronchiseptica Modified Live Virus, Avirulent Live Culture  Vaccine (USDA: 14M1.20)"
http://purl.obolibrary.org/obo/VO_0011185,http://purl.obolibrary.org/obo/VO_0010778,"LctP"
http://purl.obolibrary.org/obo/NCBITaxon_10937,http://purl.obolibrary.org/obo/NCBITaxon_10912,"Equine rotavirus"
http://purl.obolibrary.org/obo/DOID_2789,http://purl.obolibrary.org/obo/DOID_1398,"parasitic protozoa infectious disease"
http://purl.obolibrary.org/obo/VO_0000764,http://purl.obolibrary.org/obo/VO_0000165,"Lyme disease vaccine"
http://purl.obolibrary.org/obo/VO_0000575,http://purl.obolibrary.org/obo/OBI_0000047,"vaccine candidate"
http://purl.obolibrary.org/obo/VO_0001319,http://purl.obolibrary.org/obo/VO_0001355,"nanoemulsion vaccine adjuvant"
http://purl.obolibrary.org/obo/VO_0001476,http://purl.obolibrary.org/obo/VO_0001218,"sheep vaccine"
http://purl.obolibrary.org/obo/VO_0002493,http://purl.obolibrary.org/obo/VO_0002441,"Fowl Laryngotracheitis-Marek's Disease Serotype 3, Live Marek's Disease Vector Vaccine (USDA: 16J1.R3)"
http://purl.obolibrary.org/obo/VO_0001655,http://purl.obolibrary.org/obo/VO_0000960,"Bursal Disease Standard & Variant, Killed Virus Vaccine (USDA: 12B5.4A)"
http://purl.obolibrary.org/obo/VO_0001502,http://purl.obolibrary.org/obo/VO_0000609,"Infectious Bronchitis Virus vaccine"
http://purl.obolibrary.org/obo/VO_0001252,http://purl.obolibrary.org/obo/OBI_0000047,"toxoid"
http://purl.obolibrary.org/obo/VO_0002401,http://purl.obolibrary.org/obo/VO_0000609,"horse EEV, VEV, WEV encephalomyelitis and West Nile Virus vaccine"
http://purl.obolibrary.org/obo/NCBITaxon_11234,http://purl.obolibrary.org/obo/NCBITaxon_11229,"Measles virus"
http://purl.obolibrary.org/obo/VO_0000164,http://purl.obolibrary.org/obo/OGG_2000000002,"Mycobacterium tuberculosis gene"
http://purl.obolibrary.org/obo/VO_0010940,http://purl.obolibrary.org/obo/VO_0010766,"Tir"
http://purl.obolibrary.org/obo/VO_0011184,http://purl.obolibrary.org/obo/VO_0010778,"NspA from N. meningitidis"
http://purl.obolibrary.org/obo/VO_0002118,http://purl.obolibrary.org/obo/VO_0002482,"Canine Distemper-Coronavirus-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 14D9.27)"
http://purl.obolibrary.org/obo/VO_0010887,http://purl.obolibrary.org/obo/VO_0010795,"TC0439 adherence factor"
http://purl.obolibrary.org/obo/VO_0004428,http://purl.obolibrary.org/obo/VO_0000177,"Colorectal cancer DNA vaccine pCEA/HBsAg encoding carcinoembryonic antigen and hepatitis B surface antigen"
http://purl.obolibrary.org/obo/VO_0011079,http://purl.obolibrary.org/obo/VO_0010760,"LpnA"
http://purl.obolibrary.org/obo/VO_0000763,http://purl.obolibrary.org/obo/VO_0000566,"Vibrio cholerae vaccine"
http://purl.obolibrary.org/obo/VO_0000576,http://purl.obolibrary.org/obo/VO_0000851,"thimerosal vaccine preservative"
http://purl.obolibrary.org/obo/VO_0011210,http://purl.obolibrary.org/obo/VO_0010771,"SERA-5"
http://purl.obolibrary.org/obo/VO_0001654,http://purl.obolibrary.org/obo/VO_0000960,"Bursal Disease Standard & Variant, Killed Virus Vaccine (USDA: 12B5.41)"
http://purl.obolibrary.org/obo/NCBITaxon_633,http://purl.obolibrary.org/obo/NCBITaxon_1649845,"Yersinia pseudotuberculosis"
http://purl.obolibrary.org/obo/VO_0000166,http://purl.obolibrary.org/obo/VO_0000599,"bacterial vaccine vector"
http://purl.obolibrary.org/obo/VO_0001477,http://purl.obolibrary.org/obo/VO_0001218,"salmoninae vaccine"
http://purl.obolibrary.org/obo/VO_0001501,http://purl.obolibrary.org/obo/VO_0000609,"Bovine viral diarrhea virus 1 vaccine"
http://purl.obolibrary.org/obo/VO_0002494,http://purl.obolibrary.org/obo/VO_0001176,"influenza vaccine (whole virion, inactivated)"
http://purl.obolibrary.org/obo/VO_0010888,http://purl.obolibrary.org/obo/VO_0010795,"TC0767 hypothetical protein"
http://purl.obolibrary.org/obo/VO_0001251,http://purl.obolibrary.org/obo/VO_0000388,"LTK63 vaccine mutant"
http://purl.obolibrary.org/obo/UBERON_0000042,http://purl.obolibrary.org/obo/UBERON_0004120|http://purl.obolibrary.org/obo/UBERON_0010000,"serous membrane"
http://purl.obolibrary.org/obo/VO_0002400,http://purl.obolibrary.org/obo/VO_0002402,"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Vaccine-Leptospira Canicola-Grippotyphosa-Icterohaemorrhagiae-Pomona Bacterial Extract"
http://purl.obolibrary.org/obo/NCBITaxon_12092,http://purl.obolibrary.org/obo/NCBITaxon_12058,"Hepatovirus A"
http://purl.obolibrary.org/obo/VO_0000165,http://purl.obolibrary.org/obo/VO_0000001,"bacterial vaccine"
http://purl.obolibrary.org/obo/VO_0010941,http://purl.obolibrary.org/obo/VO_0010766,"CS1"
http://purl.obolibrary.org/obo/NCBITaxon_80840,http://purl.obolibrary.org/obo/NCBITaxon_28216,"Burkholderiales"
http://purl.obolibrary.org/obo/VO_0002117,http://purl.obolibrary.org/obo/VO_0002482,"Canine Distemper-Coronavirus-Parvovirus Modified Live & Killed Virus Vaccine (USDA: 14D7.20)"
http://purl.obolibrary.org/obo/NCBITaxon_38345,http://purl.obolibrary.org/obo/NCBITaxon_171,"Leptospira kirschneri serovar Grippotyphosa"
http://purl.obolibrary.org/obo/VO_0012170,http://purl.obolibrary.org/obo/VO_0000609,"Hendra virus vaccine"
http://purl.obolibrary.org/obo/VO_0001890,http://purl.obolibrary.org/obo/VO_0002338,"Bovine Rhinotracheitis-Parainfluenza 3 Modified Live Virus Vaccine (USDA: 1121.31)"
http://purl.obolibrary.org/obo/VO_0011183,http://purl.obolibrary.org/obo/VO_0010824,"P67"
http://purl.obolibrary.org/obo/VO_0004429,http://purl.obolibrary.org/obo/VO_0000177,"B16 melanoma DNA vaccine pSin-hTRP-1 encoding TRP-1"
http://purl.obolibrary.org/obo/VO_0002495,http://purl.obolibrary.org/obo/VO_0001176,"influenza vaccine (split virion, inactivated)"
http://purl.obolibrary.org/obo/VO_0000802,http://purl.obolibrary.org/obo/VO_0000800,"vaccine storage in refrigerator"
http://purl.obolibrary.org/obo/VO_0000219,http://purl.obolibrary.org/obo/VO_0000179,"vaccine solvent"
http://purl.obolibrary.org/obo/VO_0001653,http://purl.obolibrary.org/obo/VO_0000960,"Bursal Disease Standard & Variant, Killed Virus Vaccine (USDA: 12B5.40)"
http://purl.obolibrary.org/obo/VO_0004530,http://purl.obolibrary.org/obo/VO_0001231,"L. major DNA vaccine pcLACK + IL-22"
http://purl.obolibrary.org/obo/VO_0011215,http://purl.obolibrary.org/obo/VO_0010816,"Sfs"
http://purl.obolibrary.org/obo/VO_0001508,http://purl.obolibrary.org/obo/VO_0000609,"Feline immunodeficiency virus vaccine"
http://purl.obolibrary.org/obo/VO_0000577,http://purl.obolibrary.org/obo/VO_0000534,"peptide vaccine"
http://purl.obolibrary.org/obo/VO_0001675,http://purl.obolibrary.org/obo/VO_0001488,"Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.14)"
http://purl.obolibrary.org/obo/VO_0002116,http://purl.obolibrary.org/obo/VO_0002424,"Encephalomyelitis Eastern & Western, Killed Virus Vaccine (USDA: 1475.00)"
http://purl.obolibrary.org/obo/VO_0011182,http://purl.obolibrary.org/obo/VO_0010778,"TBP2"
http://purl.obolibrary.org/obo/VO_0004426,http://purl.obolibrary.org/obo/VO_0000177,"Carcinoma DNA vaccine pVAX/E2A"
http://purl.obolibrary.org/obo/VO_0002407,http://purl.obolibrary.org/obo/VO_0002394,"Canine Distemper-Adenovirus Type 2-Parainfluenza Vaccine"
http://purl.obolibrary.org/obo/VO_0003049,http://purl.obolibrary.org/obo/VO_0000179,"vaccine conjugate protein"
http://purl.obolibrary.org/obo/VO_0001473,http://purl.obolibrary.org/obo/VO_0001461,"parrot vaccine"
http://purl.obolibrary.org/obo/VO_0002339,http://purl.obolibrary.org/obo/VO_0002338,"Bovine Rhinotracheitis-Parainfluenza 3 Vaccine-Haemophilus Somnus Bacterin"
http://purl.obolibrary.org/obo/VO_0002496,http://purl.obolibrary.org/obo/VO_0001176,"influenza vaccine (surface antigens, inactivated)"
http://purl.obolibrary.org/obo/VO_0000769,http://purl.obolibrary.org/obo/VO_0000165,"Shigella vaccine"
http://purl.obolibrary.org/obo/VO_0000803,http://purl.obolibrary.org/obo/VO_0000800,"vaccine storage in freezer"
http://purl.obolibrary.org/obo/VO_0001475,http://purl.obolibrary.org/obo/VO_0001218,"sei whale vaccine"
http://purl.obolibrary.org/obo/VO_0001652,http://purl.obolibrary.org/obo/VO_0000960,"Bursal Disease Standard & Variant, Killed Virus Vaccine (USDA: 12B5.01)"
http://purl.obolibrary.org/obo/VO_0000218,http://purl.obolibrary.org/obo/VO_0000213,"hypersensitivity to chicken egg"
http://purl.obolibrary.org/obo/VO_0003047,http://purl.obolibrary.org/obo/VO_0000417,"Schistosoma vaccine"
http://purl.obolibrary.org/obo/VO_0004531,http://purl.obolibrary.org/obo/VO_0000994,"T. gondii DNA vaccine ROP8-pVAX-1"
http://purl.obolibrary.org/obo/VO_0000578,http://purl.obolibrary.org/obo/VO_0000642,"H1N1 Influenza vaccine"
http://purl.obolibrary.org/obo/VO_0011216,http://purl.obolibrary.org/obo/VO_0010816,"Fbp"
http://purl.obolibrary.org/obo/VO_0001674,http://purl.obolibrary.org/obo/VO_0001488,"Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.13)"
http://purl.obolibrary.org/obo/VO_0001507,http://purl.obolibrary.org/obo/VO_0000609,"Bovine Respiratory Syncytial Virus vaccine"
http://purl.obolibrary.org/obo/VO_0004427,http://purl.obolibrary.org/obo/VO_0000177,"B-cell lymphoma DNA vaccine VCL-1642.XXX encoding a chimeric immunoglobulin molecule onsisting of tumor-specific variable (Id) regions"
http://purl.obolibrary.org/obo/VO_0011181,http://purl.obolibrary.org/obo/VO_0010778,"LpdA"
http://purl.obolibrary.org/obo/VO_0002115,http://purl.obolibrary.org/obo/VO_0002483,"Encephalomyelitis-Influenza-West Nile Virus Eastern & Western, Killed Virus Vaccine (USDA: 13W5.20)"
http://purl.obolibrary.org/obo/VO_0003048,http://purl.obolibrary.org/obo/VO_0000288,"vaccine-induced herd immunity"
http://purl.obolibrary.org/obo/VO_0002406,http://purl.obolibrary.org/obo/VO_0002407,"Canine Distemper-Adenovirus Type 2-Measles-Parainfluenza Vaccine"
http://purl.obolibrary.org/obo/VO_0001474,http://purl.obolibrary.org/obo/VO_0001218,"pig vaccine"
http://purl.obolibrary.org/obo/DOID_14457,http://purl.obolibrary.org/obo/DOID_11077,"Brucella abortus brucellosis"
http://purl.obolibrary.org/obo/VO_0001651,http://purl.obolibrary.org/obo/VO_0000961,"Bursal Disease Modified Live VirusVaccine (USDA: 1271.15)"
http://purl.obolibrary.org/obo/VO_0000169,http://purl.obolibrary.org/obo/OGG_2000000002,"Shigella gene"
http://purl.obolibrary.org/obo/VO_0000768,http://purl.obolibrary.org/obo/VO_0000165,"Salmonella vaccine"
http://purl.obolibrary.org/obo/VO_0002497,http://purl.obolibrary.org/obo/VO_0001176,"influenza vaccine (inactivated, adjuvanted)"
http://purl.obolibrary.org/obo/VO_0011108,http://purl.obolibrary.org/obo/VO_0010786,"L1"
http://purl.obolibrary.org/obo/VO_0000579,http://purl.obolibrary.org/obo/VO_0000661,"Haemophilus somnus vaccine"
http://purl.obolibrary.org/obo/VO_0000800,http://purl.obolibrary.org/obo/OBI_0302893,"vaccine storage"
http://purl.obolibrary.org/obo/VO_0001506,http://purl.obolibrary.org/obo/VO_0002485,"Bovine Parainfluenza 3 Virus vaccine"
http://purl.obolibrary.org/obo/VO_0001677,http://purl.obolibrary.org/obo/VO_0001463,"Fowl Pox Live Virus Vaccine (USDA: 1621.00)"
http://purl.obolibrary.org/obo/VO_0011213,http://purl.obolibrary.org/obo/VO_0010816,"collagen binding, ancillary pilus subunit Cne"
http://purl.obolibrary.org/obo/VO_0004424,http://purl.obolibrary.org/obo/VO_0001499,"VEE virus recombinant vector vaccine RAd/VEEV#3 encoding TC-83"
http://purl.obolibrary.org/obo/VO_0011180,http://purl.obolibrary.org/obo/VO_0010778,"P1"
http://purl.obolibrary.org/obo/VO_0002114,http://purl.obolibrary.org/obo/VO_0002417,"Canine Distemper-Parvovirus Modified Live Virus Vaccine (USDA: 13P1.27)"
http://purl.obolibrary.org/obo/VO_0000909,http://purl.obolibrary.org/obo/VO_0000417,"Theileria annulata vaccine"
http://purl.obolibrary.org/obo/VO_0010738,http://purl.obolibrary.org/obo/VO_0000658,"Rotarix"
http://purl.obolibrary.org/obo/VO_0002405,http://purl.obolibrary.org/obo/VO_0002417,"Canine Distemper-Adenovirus Type 2-Coronavirus-Parvovirus Vaccine-Leptospira Icterohaemorrhagiae Bacterial Extract"
http://purl.obolibrary.org/obo/VO_0001650,http://purl.obolibrary.org/obo/VO_0000961,"Bursal Disease Live Virus Vaccine (USDA: 1272.00)"
http://purl.obolibrary.org/obo/VO_0001471,http://purl.obolibrary.org/obo/VO_0001464,"gray wolf vaccine"
http://purl.obolibrary.org/obo/VO_0000801,http://purl.obolibrary.org/obo/VO_0000800,"vaccine storage at room temperature"
http://purl.obolibrary.org/obo/VO_0011109,http://purl.obolibrary.org/obo/VO_0010810,"G glycoprotein"
http://purl.obolibrary.org/obo/NCBITaxon_694002,http://purl.obolibrary.org/obo/NCBITaxon_693995,"Betacoronavirus"
http://purl.obolibrary.org/obo/VO_0000767,http://purl.obolibrary.org/obo/VO_0000165,"Rickettsial vaccine"
http://purl.obolibrary.org/obo/VO_0001676,http://purl.obolibrary.org/obo/VO_0001488,"Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.15)"
http://purl.obolibrary.org/obo/VO_0001505,http://purl.obolibrary.org/obo/VO_0000609,"Transmissible gastroenteritis virus vaccine"
http://purl.obolibrary.org/obo/VO_0011214,http://purl.obolibrary.org/obo/VO_0010816,"Fnz"
http://purl.obolibrary.org/obo/VO_0002112,http://purl.obolibrary.org/obo/VO_0002414,"Canine Distemper-Adenovirus Type 2-Parvovirus-Rabies Modified Live & Killed Virus Vaccine (USDA: 13H9.20)"
http://purl.obolibrary.org/obo/NCBITaxon_28211,http://purl.obolibrary.org/obo/NCBITaxon_1224,"Alphaproteobacteria"
http://purl.obolibrary.org/obo/VO_0004425,http://purl.obolibrary.org/obo/VO_0000177,"Cancer DNA vaccine p.DOM-AH1 encoding fragment C"
http://purl.obolibrary.org/obo/VO_0002113,http://purl.obolibrary.org/obo/VO_0002417,"Canine Distemper-Parvovirus Modified Live Virus Vaccine (USDA: 13P1.20)"
http://purl.obolibrary.org/obo/VO_0002499,http://purl.obolibrary.org/obo/VO_0000578,"Influenza A (H1N1) 2009 Monovalent Vaccine (IDB)"
http://purl.obolibrary.org/obo/VO_0001472,http://purl.obolibrary.org/obo/VO_0001218,"horse vaccine"
http://purl.obolibrary.org/obo/VO_0010739,http://purl.obolibrary.org/obo/VO_0000732,"Td Adsorbed"
http://purl.obolibrary.org/obo/VO_0002404,http://purl.obolibrary.org/obo/VO_0002405,"Canine Distemper-Adenovirus Type 2-Coronavirus-Parainfluenza-Parvovirus Vaccine-Leptospira Icterohaemorrhagiae Bacterial Extract"
http://purl.obolibrary.org/obo/VO_0000384,http://purl.obolibrary.org/obo/VO_0001342,"IL-15 plasmid vaccine adjuvant"
http://purl.obolibrary.org/obo/VO_0011284,http://purl.obolibrary.org/obo/VO_0010836,"P36/LACK"
http://purl.obolibrary.org/obo/VO_0004807,http://purl.obolibrary.org/obo/VO_0001519,"Bacillus Calmette-Guérin Danish (BCG)"
http://purl.obolibrary.org/obo/VO_0002338,http://www.w3.org/2002/07/owl#Thing,"bovine rhinotracheitis-parainfluenza 3 vaccine"
http://purl.obolibrary.org/obo/VO_0000906,http://purl.obolibrary.org/obo/VO_0000417,"Eimeria vaccine"
http://purl.obolibrary.org/obo/VO_0000419,http://purl.obolibrary.org/obo/VO_0000669,"Varicella-zoster virus live vaccine"
http://purl.obolibrary.org/obo/VO_0011541,http://purl.obolibrary.org/obo/VO_0000642,"Influenza virus DNA vaccine encoding NA from Influenza A virus (A/chicken/Henan/12/2004(H5N1))"
