source,target,relation
http://purl.obolibrary.org/obo/STATO_0000533,http://purl.obolibrary.org/obo/STATO_0000144,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000274,http://purl.obolibrary.org/obo/OBI_0000444,has role
http://purl.obolibrary.org/obo/STATO_0000094,http://purl.obolibrary.org/obo/OBI_0000751,has_specified_input
http://purl.obolibrary.org/obo/IAO_0000144,http://purl.obolibrary.org/obo/IAO_0000027,is_supported_by_data
http://purl.obolibrary.org/obo/STATO_0000368,http://purl.obolibrary.org/obo/STATO_0000328,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000225,http://purl.obolibrary.org/obo/STATO_0000178,is denoted by
http://purl.obolibrary.org/obo/STATO_0000130,http://purl.obolibrary.org/obo/STATO_0000173,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000073,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/OBI_0001444,http://purl.obolibrary.org/obo/OBI_0000113,has part
http://purl.obolibrary.org/obo/STATO_0000434,http://purl.obolibrary.org/obo/STATO_0000121,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000186,http://purl.obolibrary.org/obo/OBI_0200000,is_specified_input_of
http://purl.obolibrary.org/obo/OBI_0000066,http://purl.obolibrary.org/obo/OBI_0000338,has part
http://purl.obolibrary.org/obo/STATO_0000304,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000453,http://purl.obolibrary.org/obo/OBI_0000047,function of
http://purl.obolibrary.org/obo/STATO_0000195,http://purl.obolibrary.org/obo/STATO_0000264,achieves
http://purl.obolibrary.org/obo/STATO_0000327,http://purl.obolibrary.org/obo/STATO_0000328,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000075,http://purl.obolibrary.org/obo/OBI_0100026,denotes
http://purl.obolibrary.org/obo/STATO_0000073,http://purl.obolibrary.org/obo/STATO_0000207,has part
http://purl.obolibrary.org/obo/OBI_0500013,http://purl.obolibrary.org/obo/STATO_0000517,has part
http://purl.obolibrary.org/obo/STATO_0000260,http://purl.obolibrary.org/obo/STATO_0000086,has part
http://purl.obolibrary.org/obo/OBI_0000175,http://purl.obolibrary.org/obo/OBI_0000673,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000493,http://purl.obolibrary.org/obo/OBI_0001305,achieves
http://purl.obolibrary.org/obo/STATO_0000320,http://purl.obolibrary.org/obo/STATO_0000175,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000092,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/OBI_0200041,http://purl.obolibrary.org/obo/OBI_0000648,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000096,http://purl.obolibrary.org/obo/STATO_0000124,executes
http://purl.obolibrary.org/obo/OBI_0000675,http://purl.obolibrary.org/obo/STATO_0000288,has part
http://purl.obolibrary.org/obo/STATO_0000343,http://purl.obolibrary.org/obo/OBI_0001305,has part
http://purl.obolibrary.org/obo/STATO_0000095,http://purl.obolibrary.org/obo/STATO_0000139,has part
http://purl.obolibrary.org/obo/STATO_0000243,http://purl.obolibrary.org/obo/STATO_0000161,achieves
http://purl.obolibrary.org/obo/OBI_0000112,http://purl.obolibrary.org/obo/OBI_0000659,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000246,http://purl.obolibrary.org/obo/STATO_0000229,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000243,http://purl.obolibrary.org/obo/STATO_0000170,achieves
http://purl.obolibrary.org/obo/STATO_0000141,http://purl.obolibrary.org/obo/STATO_0000279,preceded by
http://purl.obolibrary.org/obo/STATO_0000260,http://purl.obolibrary.org/obo/STATO_0000196,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000234,http://purl.obolibrary.org/obo/STATO_0000242,achieves
http://purl.obolibrary.org/obo/STATO_0000079,http://purl.obolibrary.org/obo/STATO_0000251,has_specified_input
http://purl.obolibrary.org/obo/OBI_0000659,http://purl.obolibrary.org/obo/BFO_0000040,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000130,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000443,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/OBI_0001271,http://purl.obolibrary.org/obo/OBI_0400103,has participant
http://purl.obolibrary.org/obo/STATO_0000149,http://purl.obolibrary.org/obo/OBI_0000751,achieves
http://purl.obolibrary.org/obo/STATO_0000229,http://purl.obolibrary.org/obo/STATO_0000069,has part
http://purl.obolibrary.org/obo/STATO_0000136,http://purl.obolibrary.org/obo/STATO_0000173,achieves_planned_objective
http://purl.obolibrary.org/obo/IAO_0000402,http://purl.obolibrary.org/obo/BFO_0000009,part of
http://purl.obolibrary.org/obo/STATO_0000251,http://purl.obolibrary.org/obo/IAO_0000032,has part
http://purl.obolibrary.org/obo/STATO_0000383,http://purl.obolibrary.org/obo/STATO_0000322,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000482,http://purl.obolibrary.org/obo/stato.owl#response_variable_explained_by_random_effect_hypothesis,has part
http://purl.obolibrary.org/obo/OBI_0001172,http://purl.obolibrary.org/obo/OBI_0000984,denotes
http://purl.obolibrary.org/obo/STATO_0000097,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000303,http://purl.obolibrary.org/obo/STATO_0000193,achieves
http://purl.obolibrary.org/obo/STATO_0000013,http://purl.obolibrary.org/obo/STATO_0000008,has part
http://purl.obolibrary.org/obo/OBI_0000889,http://purl.obolibrary.org/obo/IAO_0000416,denotes
http://purl.obolibrary.org/obo/STATO_0000260,http://purl.obolibrary.org/obo/STATO_0000100,has_specified_output
http://purl.obolibrary.org/obo/IAO_0000582,http://purl.obolibrary.org/obo/IAO_0000109,has measurement datum
http://purl.obolibrary.org/obo/OBI_0000739,http://purl.obolibrary.org/obo/OBI_0000751,achieves
http://purl.obolibrary.org/obo/OBI_0000164,http://purl.obolibrary.org/obo/OBI_0000731,has grain
http://purl.obolibrary.org/obo/STATO_0000079,http://purl.obolibrary.org/obo/STATO_0000252,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000441,http://purl.obolibrary.org/obo/STATO_0000083,preceded by
http://purl.obolibrary.org/obo/STATO_0000039,http://purl.obolibrary.org/obo/IAO_0000100,achieves
http://purl.obolibrary.org/obo/STATO_0000533,http://purl.obolibrary.org/obo/STATO_0000485,has_specified_output
http://purl.obolibrary.org/obo/OBI_0001909,http://purl.obolibrary.org/obo/OBI_0000338,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000304,http://purl.obolibrary.org/obo/STATO_0000176,has_specified_input
http://purl.obolibrary.org/obo/OBI_0000727,http://purl.obolibrary.org/obo/OBI_0200172,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000299,http://purl.obolibrary.org/obo/IAO_0000144,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000373,http://purl.obolibrary.org/obo/STATO_0000108,part of
http://purl.obolibrary.org/obo/STATO_0000009,http://purl.obolibrary.org/obo/STATO_0000026,has part
http://purl.obolibrary.org/obo/STATO_0000044,http://purl.obolibrary.org/obo/STATO_0000234,achieves
http://purl.obolibrary.org/obo/STATO_0000287,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000199,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000147,http://purl.obolibrary.org/obo/STATO_0000091,achieves
http://purl.obolibrary.org/obo/STATO_0000081,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000481,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000571,http://purl.obolibrary.org/obo/stato.owl#partial_least_squares_weight,has_specified_output
http://purl.obolibrary.org/obo/OBI_0200036,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_input
http://purl.obolibrary.org/obo/IAO_0000030,http://purl.obolibrary.org/obo/BFO_0000001,achieves
http://purl.obolibrary.org/obo/STATO_0000248,http://purl.obolibrary.org/obo/STATO_0000223,realized in
http://purl.obolibrary.org/obo/OBI_0000673,http://purl.obolibrary.org/obo/STATO_0000116,has part
http://purl.obolibrary.org/obo/OBI_0200073,http://purl.obolibrary.org/obo/OBI_0000791,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000571,http://purl.obolibrary.org/obo/STATO_0000570,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000466,http://purl.obolibrary.org/obo/STATO_0000034,has part
http://purl.obolibrary.org/obo/STATO_0000256,http://purl.obolibrary.org/obo/STATO_0000091,achieves
http://purl.obolibrary.org/obo/STATO_0000024,http://purl.obolibrary.org/obo/BFO_0000028,achieves
http://purl.obolibrary.org/obo/STATO_0000070,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000433,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000427,http://purl.obolibrary.org/obo/STATO_0000113,achieves
http://purl.obolibrary.org/obo/OBI_0600005,http://purl.obolibrary.org/obo/OBI_0100051,has_specified_output
http://purl.obolibrary.org/obo/OBI_0200111,http://purl.obolibrary.org/obo/IAO_0000027,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000042,http://purl.obolibrary.org/obo/STATO_0000224,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000048,http://purl.obolibrary.org/obo/STATO_0000255,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000546,http://purl.obolibrary.org/obo/STATO_0000144,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000494,http://purl.obolibrary.org/obo/STATO_0000493,computed from
http://purl.obolibrary.org/obo/STATO_0000549,http://purl.obolibrary.org/obo/OBI_0200178,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000054,http://purl.obolibrary.org/obo/STATO_0000226,part of
http://purl.obolibrary.org/obo/STATO_0000150,http://purl.obolibrary.org/obo/IAO_0000100,achieves
http://purl.obolibrary.org/obo/OBI_0000626,http://purl.obolibrary.org/obo/OBI_0400103,has participant
http://purl.obolibrary.org/obo/STATO_0000073,http://purl.obolibrary.org/obo/STATO_0000060,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000141,http://purl.obolibrary.org/obo/STATO_0000279,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000443,http://purl.obolibrary.org/obo/STATO_0000439,achieves_planned_objective
http://purl.obolibrary.org/obo/OBI_0000424,http://purl.obolibrary.org/obo/IAO_0000109,achieves
http://purl.obolibrary.org/obo/STATO_0000393,http://purl.obolibrary.org/obo/STATO_0000435,is denoted by
http://purl.obolibrary.org/obo/OBI_0400044,http://purl.obolibrary.org/obo/OBI_0400078,has part
http://purl.obolibrary.org/obo/OBI_0000739,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000466,http://purl.obolibrary.org/obo/STATO_0000107,is declared by
http://purl.obolibrary.org/obo/OBI_0000070,http://purl.obolibrary.org/obo/OBI_0000067,realizes
http://purl.obolibrary.org/obo/STATO_0000224,http://purl.obolibrary.org/obo/STATO_0000058,has part
http://purl.obolibrary.org/obo/OBI_0666667,http://purl.obolibrary.org/obo/CHEBI_33696,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000045,http://purl.obolibrary.org/obo/STATO_0000255,achieves_planned_objective
http://purl.obolibrary.org/obo/OBI_0200049,http://purl.obolibrary.org/obo/OBI_0000662,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000435,http://purl.obolibrary.org/obo/OBI_0100051,has part
http://purl.obolibrary.org/obo/STATO_0000318,http://purl.obolibrary.org/obo/STATO_0000175,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000324,http://purl.obolibrary.org/obo/STATO_0000039,estimate of
http://purl.obolibrary.org/obo/STATO_0000053,http://purl.obolibrary.org/obo/OBI_0000673,achieves
http://purl.obolibrary.org/obo/STATO_0000319,http://purl.obolibrary.org/obo/STATO_0000175,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000407,http://purl.obolibrary.org/obo/STATO_0000417,denotes
http://purl.obolibrary.org/obo/IAO_0000584,http://purl.obolibrary.org/obo/IAO_0000582,has part
http://purl.obolibrary.org/obo/OBI_0200201,http://purl.obolibrary.org/obo/STATO_0000196,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000284,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000435,http://purl.obolibrary.org/obo/OBI_0000113,achieves_planned_objective
http://purl.obolibrary.org/obo/OBI_0600015,http://purl.obolibrary.org/obo/OBI_0100026,inheres in
http://purl.obolibrary.org/obo/STATO_0000073,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000217,http://purl.obolibrary.org/obo/STATO_0000183,part of
http://purl.obolibrary.org/obo/STATO_0000095,http://purl.obolibrary.org/obo/STATO_0000059,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000500,http://purl.obolibrary.org/obo/STATO_0000225,denotes
http://purl.obolibrary.org/obo/STATO_0000338,http://purl.obolibrary.org/obo/STATO_0000582,has part
http://purl.obolibrary.org/obo/STATO_0000383,http://purl.obolibrary.org/obo/STATO_0000385,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000346,http://purl.obolibrary.org/obo/STATO_0000301,achieves
http://purl.obolibrary.org/obo/OBI_0666666,http://purl.obolibrary.org/obo/CHEBI_33697,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000302,http://purl.obolibrary.org/obo/STATO_0000059,has_specified_input
http://purl.obolibrary.org/obo/CL_0000010,http://purl.obolibrary.org/obo/OBI_0600036,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000048,http://purl.obolibrary.org/obo/STATO_0000234,achieves
http://purl.obolibrary.org/obo/OBI_0500014,http://purl.obolibrary.org/obo/STATO_0000255,has part
http://purl.obolibrary.org/obo/STATO_0000422,http://purl.obolibrary.org/obo/OBI_0200111,preceded by
http://purl.obolibrary.org/obo/STATO_0000495,http://purl.obolibrary.org/obo/STATO_0000494,computed from
http://purl.obolibrary.org/obo/STATO_0000485,http://purl.obolibrary.org/obo/STATO_0000337,is_specified_output_of
http://purl.obolibrary.org/obo/OBI_0400103,http://purl.obolibrary.org/obo/OBI_0000453,has function
http://purl.obolibrary.org/obo/STATO_0000095,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000196,http://purl.obolibrary.org/obo/STATO_0000182,achieves
http://purl.obolibrary.org/obo/OBI_1000029,http://purl.obolibrary.org/obo/OBI_0600064,is_specified_output_of
http://purl.obolibrary.org/obo/OBI_0600064,http://purl.obolibrary.org/obo/OBI_0000411,realizes
http://purl.obolibrary.org/obo/STATO_0000126,http://purl.obolibrary.org/obo/OBI_0000650,preceded by
http://purl.obolibrary.org/obo/STATO_0000284,http://purl.obolibrary.org/obo/STATO_0000226,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000484,http://purl.obolibrary.org/obo/STATO_0000144,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000225,http://purl.obolibrary.org/obo/STATO_0000230,is denoted by
http://purl.obolibrary.org/obo/STATO_0000157,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000048,http://purl.obolibrary.org/obo/STATO_0000069,has_specified_input
http://purl.obolibrary.org/obo/OBI_0400044,http://purl.obolibrary.org/obo/OBI_0400153,has part
http://purl.obolibrary.org/obo/STATO_0000432,http://purl.obolibrary.org/obo/STATO_0000099,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000286,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000206,http://purl.obolibrary.org/obo/GO_0010467,achieves
http://purl.obolibrary.org/obo/OBI_0000423,http://purl.obolibrary.org/obo/OBI_0302884,is_specified_output_of
http://purl.obolibrary.org/obo/OBI_0001271,http://purl.obolibrary.org/obo/OBI_0000275,role of
http://purl.obolibrary.org/obo/OBI_0200051,http://purl.obolibrary.org/obo/STATO_0000566,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000463,http://purl.obolibrary.org/obo/STATO_0000047,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000070,http://purl.obolibrary.org/obo/STATO_0000069,has_specified_input
http://purl.obolibrary.org/obo/OBI_0600024,http://purl.obolibrary.org/obo/OBI_0000806,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000222,http://purl.obolibrary.org/obo/STATO_0000517,has part
http://purl.obolibrary.org/obo/OBI_0000094,http://purl.obolibrary.org/obo/OBI_0000047,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000080,http://purl.obolibrary.org/obo/STATO_0000226,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000327,http://purl.obolibrary.org/obo/STATO_0000107,achieves
http://purl.obolibrary.org/obo/STATO_0000569,http://purl.obolibrary.org/obo/OBI_0200051,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000107,http://purl.obolibrary.org/obo/STATO_0000034,has part
http://purl.obolibrary.org/obo/STATO_0000406,http://purl.obolibrary.org/obo/STATO_0000193,achieves
http://purl.obolibrary.org/obo/OBI_0000274,http://purl.obolibrary.org/obo/OBI_0000319,realizes
http://purl.obolibrary.org/obo/STATO_0000441,http://purl.obolibrary.org/obo/STATO_0000227,has_specified_input
http://purl.obolibrary.org/obo/OBI_0001352,http://purl.obolibrary.org/obo/SO_0000001,achieves
http://purl.obolibrary.org/obo/STATO_0000571,http://purl.obolibrary.org/obo/STATO_0000556,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000076,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000540,http://purl.obolibrary.org/obo/STATO_0000485,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000739,http://purl.obolibrary.org/obo/STATO_0000059,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000572,http://purl.obolibrary.org/obo/STATO_0000568,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000266,http://purl.obolibrary.org/obo/STATO_0000107,achieves
http://purl.obolibrary.org/obo/OBI_0000411,http://purl.obolibrary.org/obo/CHEBI_33696,inheres in
http://purl.obolibrary.org/obo/STATO_0000044,http://purl.obolibrary.org/obo/STATO_0000316,has_specified_output
http://purl.obolibrary.org/obo/OBI_0200191,http://purl.obolibrary.org/obo/IAO_0000306,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000238,http://purl.obolibrary.org/obo/OBI_0200169,has part
http://purl.obolibrary.org/obo/STATO_0000562,http://purl.obolibrary.org/obo/STATO_0000039,estimate of
http://purl.obolibrary.org/obo/STATO_0000408,http://purl.obolibrary.org/obo/STATO_0000233,denotes
http://purl.obolibrary.org/obo/STATO_0000463,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/OBI_0200049,http://purl.obolibrary.org/obo/OBI_0000791,achieves_planned_objective
http://purl.obolibrary.org/obo/CL_0000578,http://purl.obolibrary.org/obo/OBI_0000094,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000143,http://purl.obolibrary.org/obo/IAO_0000100,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000230,http://purl.obolibrary.org/obo/STATO_0000221,achieves
http://purl.obolibrary.org/obo/STATO_0000097,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000659,http://purl.obolibrary.org/obo/OBI_0100051,has_specified_output
http://purl.obolibrary.org/obo/OBI_0000424,http://purl.obolibrary.org/obo/CHEBI_33697,role of
http://purl.obolibrary.org/obo/STATO_0000290,http://purl.obolibrary.org/obo/STATO_0000264,is denoted by
http://purl.obolibrary.org/obo/OBI_0400110,http://purl.obolibrary.org/obo/OBI_0000401,has function
http://purl.obolibrary.org/obo/STATO_0000099,http://purl.obolibrary.org/obo/OBI_0000751,has random effect on
http://purl.obolibrary.org/obo/STATO_0000168,http://purl.obolibrary.org/obo/STATO_0000232,denotes
http://purl.obolibrary.org/obo/OBI_0500000,http://purl.obolibrary.org/obo/OBI_0000751,declares
http://purl.obolibrary.org/obo/STATO_0000166,http://purl.obolibrary.org/obo/IAO_0000027,denotes
http://purl.obolibrary.org/obo/STATO_0000098,http://purl.obolibrary.org/obo/OBI_0000181,achieves
http://purl.obolibrary.org/obo/STATO_0000559,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000042,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000144,http://purl.obolibrary.org/obo/STATO_0000039,estimate of
http://purl.obolibrary.org/obo/STATO_0000147,http://purl.obolibrary.org/obo/STATO_0000027,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000369,http://purl.obolibrary.org/obo/STATO_0000346,has part
http://purl.obolibrary.org/obo/OBI_0001444,http://purl.obolibrary.org/obo/OBI_0000435,has part
http://purl.obolibrary.org/obo/STATO_0000491,http://purl.obolibrary.org/obo/STATO_0000255,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000059,http://purl.obolibrary.org/obo/STATO_0000435,is denoted by
http://purl.obolibrary.org/obo/OBI_0000067,http://purl.obolibrary.org/obo/BFO_0000040,inheres in
http://purl.obolibrary.org/obo/STATO_0000540,http://purl.obolibrary.org/obo/STATO_0000144,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000438,http://purl.obolibrary.org/obo/STATO_0000500,is denoted by
http://purl.obolibrary.org/obo/STATO_0000325,http://purl.obolibrary.org/obo/STATO_0000328,is_specified_input_of
http://purl.obolibrary.org/obo/STATO_0000034,http://purl.obolibrary.org/obo/STATO_0000466,part of
http://purl.obolibrary.org/obo/STATO_0000502,http://purl.obolibrary.org/obo/STATO_0000193,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000387,http://purl.obolibrary.org/obo/IAO_0000184,has part
http://purl.obolibrary.org/obo/STATO_0000166,http://purl.obolibrary.org/obo/STATO_0000006,denotes
http://purl.obolibrary.org/obo/STATO_0000168,http://purl.obolibrary.org/obo/STATO_0000008,denotes
http://purl.obolibrary.org/obo/STATO_0000483,http://purl.obolibrary.org/obo/stato.owl#response_variable_explained_by_random_effect_hypothesis,has part
http://purl.obolibrary.org/obo/STATO_0000241,http://purl.obolibrary.org/obo/STATO_0000225,achieves
http://purl.obolibrary.org/obo/OBI_0000424,http://purl.obolibrary.org/obo/OBI_0100051,has part
http://purl.obolibrary.org/obo/STATO_0000441,http://purl.obolibrary.org/obo/STATO_0000439,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000431,http://purl.obolibrary.org/obo/STATO_0000429,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000084,http://purl.obolibrary.org/obo/OBI_0000751,achieves
http://purl.obolibrary.org/obo/STATO_0000083,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/OBI_0000443,http://purl.obolibrary.org/obo/OBI_0000275,realizes
http://purl.obolibrary.org/obo/OBI_0600036,http://purl.obolibrary.org/obo/OBI_0100060,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000112,http://purl.obolibrary.org/obo/STATO_0000085,denotes
http://purl.obolibrary.org/obo/OBI_0200036,http://purl.obolibrary.org/obo/OBI_0001442,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000568,http://purl.obolibrary.org/obo/OBI_0200051,is_specified_output_of
http://purl.obolibrary.org/obo/OBI_0001265,http://purl.obolibrary.org/obo/STATO_0000057,achieves
http://purl.obolibrary.org/obo/STATO_0000270,http://purl.obolibrary.org/obo/STATO_0000192,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000298,http://purl.obolibrary.org/obo/STATO_0000224,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000463,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000461,http://purl.obolibrary.org/obo/STATO_0000279,has part
http://purl.obolibrary.org/obo/OBI_0000727,http://purl.obolibrary.org/obo/OBI_0200178,achieves_planned_objective
http://purl.obolibrary.org/obo/OBI_0600047,http://purl.obolibrary.org/obo/OBI_0000067,has role
http://purl.obolibrary.org/obo/STATO_0000134,http://purl.obolibrary.org/obo/OBI_0000673,achieves
http://purl.obolibrary.org/obo/STATO_0000255,http://purl.obolibrary.org/obo/STATO_0000061,has part
http://purl.obolibrary.org/obo/OBI_0000968,http://purl.obolibrary.org/obo/OBI_0000094,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000545,http://purl.obolibrary.org/obo/STATO_0000113,achieves
http://purl.obolibrary.org/obo/STATO_0000097,http://purl.obolibrary.org/obo/STATO_0000085,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000544,http://purl.obolibrary.org/obo/OBI_0001305,achieves
http://purl.obolibrary.org/obo/STATO_0000172,http://purl.obolibrary.org/obo/OBI_0001271,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000336,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/OBI_0200041,http://purl.obolibrary.org/obo/OBI_0200178,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000480,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000289,http://purl.obolibrary.org/obo/STATO_0000107,part of
http://purl.obolibrary.org/obo/STATO_0000207,http://purl.obolibrary.org/obo/STATO_0000057,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000136,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000492,http://purl.obolibrary.org/obo/STATO_0000485,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000142,http://purl.obolibrary.org/obo/STATO_0000301,has numerator
http://purl.obolibrary.org/obo/STATO_0000323,http://purl.obolibrary.org/obo/STATO_0000290,achieves
http://purl.obolibrary.org/obo/STATO_0000298,http://purl.obolibrary.org/obo/STATO_0000276,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000196,http://purl.obolibrary.org/obo/STATO_0000175,is_specified_output_of
http://purl.obolibrary.org/obo/OBI_0200036,http://purl.obolibrary.org/obo/OBI_0000791,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000481,http://purl.obolibrary.org/obo/STATO_0000485,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000130,http://purl.obolibrary.org/obo/STATO_0000053,has_specified_input
http://purl.obolibrary.org/obo/STATO_0000371,http://purl.obolibrary.org/obo/STATO_0000108,part of
http://purl.obolibrary.org/obo/STATO_0000314,http://purl.obolibrary.org/obo/STATO_0000196,part of
http://purl.obolibrary.org/obo/STATO_0000483,http://purl.obolibrary.org/obo/STATO_0000485,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000156,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000274,http://purl.obolibrary.org/obo/OBI_0200111,is_specified_output_of
http://purl.obolibrary.org/obo/STATO_0000079,http://purl.obolibrary.org/obo/STATO_0000226,achieves_planned_objective
http://purl.obolibrary.org/obo/STATO_0000491,http://purl.obolibrary.org/obo/OBI_0000175,has_specified_output
http://purl.obolibrary.org/obo/STATO_0000530,http://purl.obolibrary.org/obo/STATO_0000531,declares
